TimeUTC,timestampInMs,requestPath,requestMethod,requestQueryString,responseStatusCode,requestId,requestUserAgent,level,environment,branch,vercelCache,type,function,host,deploymentDomain,deploymentId,durationMs,region,maxMemoryUsed,memorySize,message,projectId,traceId,sessionId,invocationId,instanceId,concurrency
2026-01-13 10:54:07,1768301647259,handscript-lwx0do64d-harrrshalls-projects-b17a0aeb.vercel.app/api/process-batch,POST,,200,92rd2-1768301647259-95e06877d1c2,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,MISS,serverless,/api/process-batch,handscript-lwx0do64d-harrrshalls-projects-b17a0aeb.vercel.app,handscript-lwx0do64d-harrrshalls-projects-b17a0aeb.vercel.app,dpl_7X1GkprzT6Km6RgJpsjs8rGQGBmR,6007,iad1,346,2048,,prj_YhiR3dcUXvKKP2OuBvB9MJoI9dYh,,,01KEVFVQYY7MQ5FSMPYRNF9YNG,99luIUy3Do18,3
2026-01-13 10:54:10,1768301650299,handscript-lwx0do64d-harrrshalls-projects-b17a0aeb.vercel.app/api/process-batch,POST,,200,p6xnx-1768301647104-b3bd573ad136,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",info,production,main,MISS,serverless,/api/process-batch,handscript-lwx0do64d-harrrshalls-projects-b17a0aeb.vercel.app,handscript-lwx0do64d-harrrshalls-projects-b17a0aeb.vercel.app,dpl_7X1GkprzT6Km6RgJpsjs8rGQGBmR,,,,,"Processing batch for job IlYkoppk-ZKEALMZpLxkq, starting at index 13, size 1",prj_YhiR3dcUXvKKP2OuBvB9MJoI9dYh,,,,,
2026-01-13 10:54:17,1768301657538,handscript-lwx0do64d-harrrshalls-projects-b17a0aeb.vercel.app/api/process-batch,POST,,200,p6xnx-1768301647104-b3bd573ad136,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",warning,production,main,MISS,serverless,/api/process-batch,handscript-lwx0do64d-harrrshalls-projects-b17a0aeb.vercel.app,handscript-lwx0do64d-harrrshalls-projects-b17a0aeb.vercel.app,dpl_7X1GkprzT6Km6RgJpsjs8rGQGBmR,,,,,"Mismatch in generated pages count. Expected 1, got 3",prj_YhiR3dcUXvKKP2OuBvB9MJoI9dYh,,,,,
2026-01-13 10:54:07,1768301647104,handscript-lwx0do64d-harrrshalls-projects-b17a0aeb.vercel.app/api/process-batch,POST,,200,p6xnx-1768301647104-b3bd573ad136,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,MISS,serverless,/api/process-batch,handscript-lwx0do64d-harrrshalls-projects-b17a0aeb.vercel.app,handscript-lwx0do64d-harrrshalls-projects-b17a0aeb.vercel.app,dpl_7X1GkprzT6Km6RgJpsjs8rGQGBmR,7269,iad1,354,2048,,prj_YhiR3dcUXvKKP2OuBvB9MJoI9dYh,,,01KEVFVR9074DJH6KQ3BZ2K7PR,DrFjQfq9InUB,3
2026-01-13 10:54:09,1768301649171,handscript-lwx0do64d-harrrshalls-projects-b17a0aeb.vercel.app/api/process-batch,POST,,200,26rjl-1768301645938-884face45f6a,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",info,production,main,MISS,serverless,/api/process-batch,handscript-lwx0do64d-harrrshalls-projects-b17a0aeb.vercel.app,handscript-lwx0do64d-harrrshalls-projects-b17a0aeb.vercel.app,dpl_7X1GkprzT6Km6RgJpsjs8rGQGBmR,,,,,"Processing batch for job IlYkoppk-ZKEALMZpLxkq, starting at index 10, size 1",prj_YhiR3dcUXvKKP2OuBvB9MJoI9dYh,,,,,
2026-01-13 10:54:14,1768301654195,handscript-lwx0do64d-harrrshalls-projects-b17a0aeb.vercel.app/api/process-batch,POST,,200,26rjl-1768301645938-884face45f6a,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",warning,production,main,MISS,serverless,/api/process-batch,handscript-lwx0do64d-harrrshalls-projects-b17a0aeb.vercel.app,handscript-lwx0do64d-harrrshalls-projects-b17a0aeb.vercel.app,dpl_7X1GkprzT6Km6RgJpsjs8rGQGBmR,,,,,"Mismatch in generated pages count. Expected 1, got 3",prj_YhiR3dcUXvKKP2OuBvB9MJoI9dYh,,,,,
2026-01-13 10:54:05,1768301645938,handscript-lwx0do64d-harrrshalls-projects-b17a0aeb.vercel.app/api/process-batch,POST,,200,26rjl-1768301645938-884face45f6a,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,MISS,serverless,/api/process-batch,handscript-lwx0do64d-harrrshalls-projects-b17a0aeb.vercel.app,handscript-lwx0do64d-harrrshalls-projects-b17a0aeb.vercel.app,dpl_7X1GkprzT6Km6RgJpsjs8rGQGBmR,5048,iad1,375,2048,,prj_YhiR3dcUXvKKP2OuBvB9MJoI9dYh,,,01KEVFVGCZE3Q3CJDN3P18ZXQ1,DdkQ6XYyCftI,5
2026-01-13 10:54:02,1768301642290,handscript-lwx0do64d-harrrshalls-projects-b17a0aeb.vercel.app/api/process-batch,POST,,,k9bb8-1768301633123-244c630c3360,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",info,production,main,,serverless,,handscript-lwx0do64d-harrrshalls-projects-b17a0aeb.vercel.app,handscript-lwx0do64d-harrrshalls-projects-b17a0aeb.vercel.app,dpl_7X1GkprzT6Km6RgJpsjs8rGQGBmR,,,,,"Processing batch for job IlYkoppk-ZKEALMZpLxkq, starting at index 0, size 1",prj_YhiR3dcUXvKKP2OuBvB9MJoI9dYh,,,,,
2026-01-13 10:54:11,1768301651106,handscript-lwx0do64d-harrrshalls-projects-b17a0aeb.vercel.app/api/process-batch,POST,,,k9bb8-1768301633123-244c630c3360,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",warning,production,main,,serverless,,handscript-lwx0do64d-harrrshalls-projects-b17a0aeb.vercel.app,handscript-lwx0do64d-harrrshalls-projects-b17a0aeb.vercel.app,dpl_7X1GkprzT6Km6RgJpsjs8rGQGBmR,,,,,"Mismatch in generated pages count. Expected 1, got 5",prj_YhiR3dcUXvKKP2OuBvB9MJoI9dYh,,,,,
2026-01-13 10:53:53,1768301633123,handscript-lwx0do64d-harrrshalls-projects-b17a0aeb.vercel.app/api/process-batch,POST,,,k9bb8-1768301633123-244c630c3360,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,,serverless,/api/process-batch,handscript-lwx0do64d-harrrshalls-projects-b17a0aeb.vercel.app,handscript-lwx0do64d-harrrshalls-projects-b17a0aeb.vercel.app,dpl_7X1GkprzT6Km6RgJpsjs8rGQGBmR,8921,iad1,375,2048,,prj_YhiR3dcUXvKKP2OuBvB9MJoI9dYh,,,01KEVFVGCZE3Q3CJDN3P18ZXQ1,DdkQ6XYyCftI,5
